Title,Content,URL,Date,Location
Israelis break into north Gaza as military’s deadly siege continues,Israelis demanding new settlements in Gaza have stormed the border fence.,https://www.aljazeera.com/program/newsfeed/2024/10/25/israelis-break-into-north-gaza-as-militarys-deadly-siege-continues,25-Oct-24,
How Israel won the West,"How Israel has come to occupy such a privileged, protected place in the Western world.",https://www.aljazeera.com/program/the-big-picture/2024/10/25/how-israel-won-the-west,25-Oct-24,
PKK claims attack on Turkish defence company near Ankara that killed five,Defence Ministry says it hit 34 targets of the outlawed group in north Iraq as Turkey arrests 176 suspects over assault.,https://www.aljazeera.com/news/2024/10/25/pkk-claims-attack-on-turkish-defence-company-near-ankara-that-killed-five,25-Oct-24,
Israel’s ‘war’ against the UN,Little is new in Israel’s current conflict with the international community in Gaza and Lebanon.,https://www.aljazeera.com/news/2024/10/25/israels-war-against-the-un,25-Oct-24,
Israeli forces storm Kamal Adwan Hospital during north Gaza siege,"Israeli forces have stormed Kamal Adwan Hospital, the main hospital serving the area of north Gaza.",https://www.aljazeera.com/program/newsfeed/2024/10/25/israeli-forces-storm-kamal-adwan-hospital-during-north-gaza-siege,25-Oct-24,
Photos: Israeli air strike kills journalists in southern Lebanon,Israeli military accused of targeting media workers by attacking compound housing journalists from seven outlets.,https://www.aljazeera.com/gallery/2024/10/25/israeli-air-strike-kills-journalists-in-southern-lebanon,25-Oct-24,
"Patients, staff trapped in Gaza’s Kamal Adwan Hospital amid Israeli siege",Israeli military surrounds compound of one of the few remaining medical facilities in the north after shelling building.,https://www.aljazeera.com/news/2024/10/25/patients-staff-trapped-in-gazas-kamal-adwan-hospital-amid-israeli-siege,25-Oct-24,
Three journalists killed in Israeli attack in southern Lebanon,"The Israeli military did not issue a warning prior to the attack, which is believed to have targeted the journalists.",https://www.aljazeera.com/news/2024/10/25/three-journalists-killed-in-israeli-attack-in-southern-lebanon,25-Oct-24,
"Updates: Israel attacks Iran, warns Tehran against retaliation","These were the updates on Israel’s attacks on Lebanon, war on Gaza, and strike on Iran for Friday, October 25.",https://www.aljazeera.com/news/liveblog/2024/10/25/live-israel-accused-of-massacre-in-new-jabalia-raid-strikes-hit-beirut,25-Oct-24,
Why is Israel targeting Al Jazeera correspondents in Gaza?,Israel accuses six Al Jazeera journalists of being members of Palestinian armed groups.,https://www.aljazeera.com/program/inside-story/2024/10/24/why-is-israel-targeting-al-jazeera-correspondents-in-gaza,24-Oct-24,
Al Jazeera locates young girl in Gaza seen carrying injured sister,Qamar and Sumaya Subuh were selling biscuits to earn an income for their family in Gaza when Sumaya was hit by a car.,https://www.aljazeera.com/program/newsfeed/2024/10/24/al-jazeera-locates-young-girl-in-gaza-seen-carrying-injured-sister,24-Oct-24,
Israelism: The awakening of young American Jews,"When two young American Jews see how Israel treats Palestinians, it changes their lives, exposes a generational divide.",https://www.aljazeera.com/program/featured-documentaries/2024/10/24/israelism-the-awakening-of-young-american-jews,24-Oct-24,
Israeli tank fires on northern Gaza’s Kamal Adwan Hospital,Video from the northern Gaza Strip shows an Israeli tank firing shells at the Kamal Adwan Hospital.,https://www.aljazeera.com/program/newsfeed/2024/10/24/israeli-tank-fires-on-northern-gazas-kamal-adwan-hospital,24-Oct-24,
Israeli strike on school-turned-shelter in Gaza’s Nuseirat kills 17,Al-Awda Hospital says 13 children and three women among those killed in Israeli air attack.,https://www.aljazeera.com/news/2024/10/24/israeli-strike-on-school-turned-shelter-in-gazas-nuseirat-kills-17,24-Oct-24,
Can foreign policy tip the US presidential election?,"Historically, domestic issues have played a greater role in US elections. But this year, foreign policy might be key.",https://www.aljazeera.com/news/2024/10/24/can-foreign-policy-tip-the-us-presidential-election,24-Oct-24,
"Qatar, US say Gaza ceasefire talks to resume in Doha",US Secretary of State Blinken says negotiations for a ceasefire in the Gaza war would reconvene ‘in the coming days’.,https://www.aljazeera.com/news/2024/10/24/qatar-us-say-gaza-ceasefire-talks-to-resume-in-doha,24-Oct-24,
Tragic scenes at hospital in midst of Israel’s north Gaza siege,The situation at Kamal Adwan Hospital in northern Gaza has only worsened since Israel’s siege there.,https://www.aljazeera.com/program/newsfeed/2024/10/24/tragic-scenes-at-hospital-in-midst-of-israels-north-gaza-siege,24-Oct-24,
France pledges $108m aid to Lebanon as PM Mikati seeks to expand army,Israeli attack killed Lebanese soldiers as conference opened in Paris to rally support for cash-strapped country.,https://www.aljazeera.com/news/2024/10/24/france-pledges-108m-aid-to-lebanon-as-pm-mikati-seeks-to-expand-army,24-Oct-24,
How US and UK military airlifts have supported Israel’s war on Gaza,Al Jazeera investigation revealed that the United States and United Kingdom have provided military support to Israel.,https://www.aljazeera.com/program/newsfeed/2024/10/24/how-us-and-uk-military-airlifts-have-supported-israels-war-on-gaza,24-Oct-24,
Israeli military killed 165 children in occupied West Bank in past year: UN,OHCHR reports death toll after Israeli military’s shooting of 11-year-old Abdullah Jamal Hawash in Nablus.,https://www.aljazeera.com/news/2024/10/24/israeli-military-killed-165-children-in-occupied-west-bank-in-past-year-un,24-Oct-24,
Photos: Israel bombs Lebanon’s ancient city of Tyre,Tyre is one of the oldest continuously inhabited cities in the world and home to important archaeological sites.,https://www.aljazeera.com/gallery/2024/10/24/israel-bombs-lebanons-ancient-city-of-tyre,24-Oct-24,
"Israel strikes Syrian capital Damascus, military site near Homs",Air raids target the central Damascus neighbourhood of Kafr Sousa and a military facility in the west of the country.,https://www.aljazeera.com/news/2024/10/24/israel-strikes-syrian-capital-damascus-military-site-near-homs,24-Oct-24,
Can BRICS reshape the financial world order?,BRICS’s first summit since its expansion in 2023 discussed proposals to reduce reliance on US dollar and SWIFT system.,https://www.aljazeera.com/program/counting-the-cost/2024/10/24/can-brics-reshape-the-financial-world-order,24-Oct-24,
Deadly attack on aerospace firm in Turkish capital,At least four have been killed in an attack on the headquarters of a Turkish aerospace and defense company in Ankara.,https://www.aljazeera.com/program/newsfeed/2024/10/24/deadly-attack-on-aerospace-firm-in-turkeys-capital-ankara,24-Oct-24,
"Turkey strikes Iraq, Syria after attack on defence company near Ankara","Turkey says it hit targets linked to the Kurdistan Workers’ Party, which it blames for the attack on TUSAS.",https://www.aljazeera.com/news/2024/10/24/turkey-strikes-iraq-syria-after-attack-on-defence-company-near-ankara,24-Oct-24,
Israeli air attack causes huge explosions in southern Beirut,"Huge explosions hit the Lebanese capital Beirut as Israeli forces carried out air raids, said to be targeting Hezbollah",https://www.aljazeera.com/program/newsfeed/2024/10/24/israeli-air-attack-causes-huge-explosions-in-southern-beirut,24-Oct-24,
Attack on aerospace company near Turkey’s Ankara: What we know,The attack targeted aerospace and defence firm TUSAS while thousands of employees were on site.,https://www.aljazeera.com/news/2024/10/24/attack-on-aerospace-company-near-turkeys-ankara-what-we-know,24-Oct-24,
Updates: Israel accused of new ‘massacre’ as it bombs Gaza and Lebanon,"These were the updates on Israel’s attacks on Lebanon and war on Gaza for Thursday, October 24.",https://www.aljazeera.com/news/liveblog/2024/10/24/live-israel-pounds-beirut-in-violent-night-of-attacks-on-south-suburbs,24-Oct-24,
"What impact has US, UK military assistance had on Israel’s war ambitions?",Al Jazeera investigation reveals extent of international support for Israeli army’s assaults on Gaza and Lebanon.,https://www.aljazeera.com/program/inside-story/2024/10/23/what-impact-has-us-uk-military-assistance-had-on-israels-war-ambitions,23-Oct-24,
Al Jazeera rejects Israeli military ‘fabrications’ against journalists,Al Jazeera rejects Israeli military ‘fabrications’ against journalists,https://www.aljazeera.com/program/newsfeed/2024/10/23/al-jazeera-rejects-israeli-military-fabrications-against-journalists,23-Oct-24,
"Israel escalates assault on Lebanon’s Tyre, striking city centre","Israeli forces conducted their first air strikes in the centre of Lebanon’s Tyre, escalating their assault the city.",https://www.aljazeera.com/program/newsfeed/2024/10/23/israel-escalates-assault-on-lebanons-tyre-striking-city-centre,23-Oct-24,
Al Jazeera decries ‘unfounded’ Israeli claims about its Gaza journalists,The network warns Israel against using allegations as a justification for targeting Al Jazeera journalists.,https://www.aljazeera.com/news/2024/10/23/al-jazeera-decries-unfounded-israeli-claims-about-its-gaza-journalists,23-Oct-24,
Israeli strikes pound Lebanese southern coastal city of Tyre,"Hezbollah confirms death of Hashem Safieddine, who had been widely expected to be chosen as the group’s next leader.",https://www.aljazeera.com/news/2024/10/23/israeli-strikes-pound-lebanese-southern-coastal-city-of-tyre,23-Oct-24,
"Explosion, gunshots heard outside Turkish military aircraft maker",Gunmen were filmed firing outside of the Turkish Aerospace Industries (TUSAS) headquarters near Ankara.,https://www.aljazeera.com/program/newsfeed/2024/10/23/explosion-gunshots-heard-outside-turkish-military-aircraft-maker,23-Oct-24,
How Republican-linked ads stir Israel tensions to undermine Kamala Harris,"Ad campaign focused on Gaza in key swing states invokes ‘anti-Semitic and anti-Arab’ bigotry, advocate says.",https://www.aljazeera.com/news/2024/10/23/how-republican-linked-ads-stir-israel-tensions-to-undermine-kamala-harris,23-Oct-24,
At least five killed in attack on aerospace firm near Turkey’s Ankara,Local media reported explosion and gunfire at a state-run company near the country’s capital.,https://www.aljazeera.com/news/2024/10/23/dead-and-wounded-in-attack-near-ankara-turkish-minister-says,23-Oct-24,
Video shows blindfolded Palestinians taken for interrogation,Dozens of blindfolded Palestinian men can be seen being taken away in Israeli military trucks.,https://www.aljazeera.com/program/newsfeed/2024/10/23/video-shows-blindfolded-palestinians-taken-for-interrogation,23-Oct-24,
Risking my life to feed Lebanese displaced by Israel’s war,"As Israel intensifies its bombardment of Lebanon, volunteers risk their lives to feed those displaced across the country",https://www.aljazeera.com/program/al-jazeera-close-up/2024/10/23/risking-my-life-to-feed-people-displaced-by-israels-war-on-lebanon,23-Oct-24,
Why questions are being raised over the Greater Israel ideology?,We explore the rising influence of the ‘Greater Israel’ ideology amid military tensions in Gaza and Lebanon.,https://www.aljazeera.com/program/the-stream/2024/10/23/why-questions-are-being-raised-over-the-greater-israel-ideology,23-Oct-24,
"Gaza parents’ heartbreak as children’s clothes, shoes fall to pieces",Children are underdressed and exposed to the elements a year into Israel’s war on Gaza.,https://www.aljazeera.com/features/2024/10/23/gaza-parents-heartbreak-as-childrens-clothes-shoes-fall-to-pieces,23-Oct-24,
Israeli forces attack Tyre in Lebanon and tell people to leave,Video shows smoke rising after a series of Israeli air attacks on the city of Tyre in Lebanon.,https://www.aljazeera.com/program/newsfeed/2024/10/23/video-israeli-forces-attack-tyre-in-lebanon-and-tell-people-to-leave,23-Oct-24,
What it takes to save a life in Gaza,"Al Jazeera’s new series, Now You Know, speaks to Dr. Tanya Haj-Hassan on what she’s witnessed in Gaza.",https://www.aljazeera.comhttps://www.youtube.com/watch?v=6CMBZDhcVkY,23-Oct-24,
Photos: Palestinians flee North Gaza amid Israeli bombardment,Israel has carried out numerous deadly attacks since laying siege to the north of the enclave more than two weeks ago.,https://www.aljazeera.com/gallery/2024/10/23/palestinians-flee-north-gaza-amid-israeli-bombardment,23-Oct-24,
Photos: Exact moment Israeli missile strikes building in Beirut,Photographs taken second by second show projectile frozen in mid-flight before obliterating the structure.,https://www.aljazeera.com/gallery/2024/10/23/images-capture-exact-moment-israeli-missile-hit-building-in-beirut,23-Oct-24,
Updates: Hezbollah fires at Tel Aviv as fighting rages with Israeli troops,"These were the updates on Israel’s attacks on Lebanon and war on Gaza for Wednesday, October 23.",https://www.aljazeera.com/news/liveblog/2024/10/23/live-israeli-tank-fire-on-north-gaza-school-beirut-bombed-again,23-Oct-24,
US charges Iranian official in alleged plot to kill activist in New York,US Justice Department says IRGC’s Ruhollah Bazghandi led murder-for-hire scheme to kill dissident Masih Alinejad.,https://www.aljazeera.com/news/2024/10/22/us-charges-iranian-official-in-alleged-plot-to-kill-activist-in-new-york,22-Oct-24,
‘Plan for ethnic cleansing’: Israel’s north Gaza siege sets off alarms,Analysts warn that the Israeli military’s siege on north Gaza could be the first step in the so-called “General’s Plan.”,https://www.aljazeera.com/program/newsfeed/2024/10/22/plan-for-ethnic-cleansing-israels-north-gaza-siege-sets-off-alarms,22-Oct-24,
Israeli strike brings down multi-storey building in Beirut,Video captured the moment an Israeli missile attack collapsed a multi-storey apartment building in southern Beirut.,https://www.aljazeera.com/program/newsfeed/2024/10/22/video-shows-israeli-strike-collapse-multi-storey-building-in-beirut,22-Oct-24,
Hezbollah claims responsibility for drone attack on Netanyahu holiday home,Hezbollah spokesman also acknowledges that some of the group’s fighters have been taken captive by the Israeli military.,https://www.aljazeera.com/news/2024/10/22/hezbollah-takes-responsibility-for-drone-attack-on-netanyahu-holiday-home,22-Oct-24,
What Sinwar’s death reveals about war and peacemaking in Palestine,"The West has tried to portray Hamas’s leader as an ‘obstacle’ to peace, hoping to obscure reality.",https://www.aljazeera.com/opinions/2024/10/22/what-sinwars-death-reveals-about-war-and-peacemaking-in-palestine,22-Oct-24,
Israel: The Yemenite Children Affair,"The disappearance of over 2,000 babies – suspected victims of irregular adoption – in Israel in 1949.",https://www.aljazeera.com/program/al-jazeera-world/2024/10/22/israel-the-yemenite-children-affair,22-Oct-24,
"Israel’s war on Gaza has set development back by 69 years, UN says","UNDP assessment says poverty will cross 74 percent in 2024, affecting 4.1 million people, in the Palestinian territory.",https://www.aljazeera.com/news/2024/10/22/israels-war-on-gaza-has-set-development-back-69-years-un-says,22-Oct-24,
Video: Rescuers search for survivors after Israeli strike in Beirut,Video shows emergency crews searching the wreckage of buildings in southern Beirut after Israeli air attacks.,https://www.aljazeera.com/program/newsfeed/2024/10/22/video-rescuers-search-for-survivors-after-israeli-strike-in-beirut,22-Oct-24,
Photos: Deadly Israel strike hits close to Beirut hospital,Israel targets Beirut’s southern suburbs with heavy attacks after evacuation warnings.,https://www.aljazeera.com/gallery/2024/10/22/deadly-israel-strike-hits-close-to-beirut-hospital,22-Oct-24,
Blinken meets Israeli leaders in bid to revive ceasefire push,Israel and Hezbollah exchange strikes as US secretary of state launches long-shot ceasefire plan.,https://www.aljazeera.com/news/2024/10/22/missiles-hit-israel-as-blinken-bids-to-revive-gaza-lebanon-ceasefire-push,22-Oct-24,
Israeli minister calls for ‘migration’ of Palestinians from Gaza,Israeli minister Itamar Ben-Gvir has called for Gaza to be emptied of Palestinians and said it was possible to settle.,https://www.aljazeera.com/program/newsfeed/2024/10/22/israeli-minister-calls-for-migration-of-palestinians-from-gaza,22-Oct-24,
Video: Israeli military claims killing of Hezbollah commander in Damascus,Israel’s military says a strike in the Syrian capital Damascus has killed a Hezbollah commander.,https://www.aljazeera.com/program/newsfeed/2024/10/22/video-israeli-military-claims-killing-of-hezbollah-commander-in-damascus,22-Oct-24,
Video: Child among victims of Israeli attack near Beirut hospital,Video shows a building on fire after an Israeli attack near a hospital in a residential area of southern Beirut.,https://www.aljazeera.com/program/newsfeed/2024/10/22/video-child-among-victims-of-israeli-attack-near-beirut-hospital,22-Oct-24,
"Updates: Israel kills over 40 in Gaza, attacks Lebanon’s Beirut again","These were the updates on Israel’s attacks on Lebanon and the war on Gaza for Tuesday, October 22.",https://www.aljazeera.com/news/liveblog/2024/10/22/live-scenes-of-terror-in-northern-gaza-as-israel-bombs-beirut,22-Oct-24,
Israel’s siege on north Gaza intensifies as thousands trapped,The Israeli military’s weeks long siege of northern Gaza is pushing the area to the point of starvation.,https://www.aljazeera.com/program/newsfeed/2024/10/21/israels-siege-on-north-gaza-intensifies-as-thousands,21-Oct-24,
Biden ‘concerned’ about release of files on Israel’s plans to strike Iran,White House says the apparent leak of secret US assessments on Israel’s preparations for the attack is ‘unacceptable’.,https://www.aljazeera.com/news/2024/10/21/biden-concerned-about-release-of-files-on-israels-plans-to-strike-iran,21-Oct-24,
Israel attacks branches of Hezbollah-linked finance group in Lebanon,Bombardment in southern and eastern Lebanon comes as the Health Ministry reports at least six people were killed.,https://www.aljazeera.com/news/2024/10/21/israel-attacks-branches-of-hezbollah-linked-finance-group-in-lebanon,21-Oct-24,
"In Turkey, Gulen’s death marks opportunity to move on from coup attempt","Fethullah Gulen, who has died aged 83, was blamed by Turkey for being behind a 2016 coup attempt.",https://www.aljazeera.com/news/2024/10/21/in-turkey-gulens-death-marks-opportunity-to-move-on-from-coup-attempt,21-Oct-24,
Israeli strikes hit school in Gaza’s Jabalia amid intensifying siege,Israeli strikes have hit a school sheltering displaced Palestinians in north Gaza’s besieged Jabalia.,https://www.aljazeera.com/program/newsfeed/2024/10/21/israeli-strikes-hit-school-in-gazas-jabalia-amid-intensifying-siege,21-Oct-24,
US says it is seeking lasting end to war in Lebanon ‘as soon as possible’,"In Beirut, Biden’s envoy says he is ‘saddened’ by devastation in Lebanon as Israel’s US-backed offensive intensifies.",https://www.aljazeera.com/news/2024/10/21/us-says-it-is-seeking-lasting-end-to-war-in-lebanon-as-soon-as-possible,21-Oct-24,
Fethullah Gulen: From presidential ally to Turkey’s alleged coup mastermind,"Gulen, who lived in exile in the US before his death, was accused of being behind Turkey’s 2016 coup attempt.",https://www.aljazeera.com/news/2024/10/21/fethullah-gulen-from-presidential-ally-to-turkeys-alleged-coup-mastermind,21-Oct-24,
Video: Forcibly displaced Palestinians filmed at north Gaza checkpoint,Video from Israel’s state news broadcaster shows crowds of forcibly displaced Palestinians at a military checkpoint.,https://www.aljazeera.com/program/newsfeed/2024/10/21/video-forcibly-displaced-palestinians-filmed-at-north-gaza-checkpoint,21-Oct-24,
‘Genocide unfolding’: 640 Palestinians killed in north Gaza in 17 days,"Rescue workers banned from accessing besieged areas, making it difficult to ascertain the exact number of people killed.",https://www.aljazeera.com/news/2024/10/21/genocide-unfolding-640-palestinians-killed-in-north-gaza-in-17-days,21-Oct-24,
"As Israel’s siege on north Gaza continues, how are people coping?","Israeli forces launched an operation in the north on October 6, laying siege to hundreds of thousands of people.",https://www.aljazeera.com/news/2024/10/21/as-israels-siege-on-north-gaza-continues-how-are-people-coping,21-Oct-24,
‘Died on the battlefield’: Displaced Palestinians react to Sinwar’s killing,"From sadness to despair, anger to resignation, Hamas leader’s death has shaken people in Gaza.",https://www.aljazeera.com/features/2024/10/21/died-on-the-battlefield-displaced-palestinians-react-to-sinwars-killing,21-Oct-24,
Photos: Israel bombs Hezbollah-linked finance group in Lebanon,Al-Qard al-Hassan offers microcredit in a country where traditional banking system collapsed five years ago.,https://www.aljazeera.com/gallery/2024/10/21/israel-bombs-hezbollah-linked-finance-group-in-lebanon,21-Oct-24,
US-based Turkish cleric Fethullah Gulen dies,"Turkish Muslim cleric Fethullah Gulen, who Ankara says was behind a 2016 failed coup, has died in the United States.",https://www.aljazeera.com/program/newsfeed/2024/10/21/us-based-turkish-cleric-fethullah-gulen-dies,21-Oct-24,
Video: Air attacks in Lebanon as Israel bombs ‘Hezbollah’s financial arm’,Israel has targeted sites in Lebanon belonging to what they say is ‘Hezbollah’s financial arm’.,https://www.aljazeera.com/program/newsfeed/2024/10/21/video-air-attacks-in-lebanon-as-israel-bombs-hezbollahs-financial,21-Oct-24,
US-based Turkish leader Fethullah Gulen dead at 83,"A former ally of Turkish President Erdogan, Gulen was accused of masterminding a failed coup in 2016 and lived in exile.",https://www.aljazeera.com/news/2024/10/21/us-based-turkish-cleric-fethullah-gulen-dead-at-83,21-Oct-24,
Updates: Israel launches new strikes on Beirut; Hezbollah attacks army base,"These were the updates on Israel’s attacks on Lebanon and the war on Gaza for Monday, October 21.",https://www.aljazeera.com/news/liveblog/2024/10/21/live-israel-destroying-north-gaza-through-death-and-displacement-un-says,21-Oct-24,
Israel ‘demolished’ watchtower in latest attack on UN Lebanon peacekeepers,UNIFIL says Israeli forces ‘deliberately’ damaged one of its positions in southern Lebanon.,https://www.aljazeera.com/news/2024/10/20/israel-demolished-watchtower-in-latest-attack-on-un-lebanon-peacekeepers,20-Oct-24,
‘Historic’: Egypt declared malaria free by the World Health Organization,"Forty-four countries have been declared malaria free, but there were still 249 million cases in 2022.",https://www.aljazeera.com/news/2024/10/20/historic-egypt-declared-malaria-free-by-the-world-health-organization,20-Oct-24,
Gallant says Israel ‘destroying’ Hezbollah as bombing of Lebanon escalates,"Israel has intensified attacks across Lebanon, leaving cities and villages devastated.",https://www.aljazeera.com/news/2024/10/20/gallant-says-israel-destroying-hezbollah-as-bombing-of-lebanon-escalates,20-Oct-24,
Are BRICS countries already challenging the US-led world order?,"US economist Richard Wolff weighs in on BRICS, the systemic problems of the US economy, and the future of Israel.",https://www.aljazeera.com/program/the-bottom-line/2024/10/20/are-brics-countries-already-challenging-the-us-led-world-order,20-Oct-24,
Sudan’s army claims first defection of senior RSF commander,"The reported defection comes as Sudan’s army attempts to push back its former ally, the paramilitary RSF.",https://www.aljazeera.com/news/2024/10/20/sudans-army-claims-first-defection-of-senior-rsf-commander,20-Oct-24,
Israel releases footage of its army rounding up Palestinians in Gaza,The Israeli army has released footage showing dozens of Palestinians being rounded up in besieged northern Gaza.,https://www.aljazeera.com/program/newsfeed/2024/10/20/israel-releases-footage-of-its-military-rounding-up-palestinians-in-gaza,20-Oct-24,
Israeli massacre in north Gaza’s Beit Lahiya,An Israeli air strike hit a residential block killing close to 100 Palestinians while they slept in Beit Lahiya.,https://www.aljazeera.com/program/newsfeed/2024/10/20/israeli-massacre-in-north-gazas-beit-lahiya,20-Oct-24,
Palestinians helping ‘shredded child’ come under attack in Gaza,Video shows the shocking moment a crowd of Palestinians are attacked as they try to help a badly wounded person.,https://www.aljazeera.com/program/newsfeed/2024/10/20/crowd-of-palestinians-helping-shredded-child-come-under-attack-in-gaza,20-Oct-24,
Israel has taken human shields to a whole new criminal level,The use of Palestinian civilians as ‘human baits’ in Gaza demonstrates how racism informs Israel’s warfare practices.,https://www.aljazeera.com/opinions/2024/10/20/israel-has-taken-human-shields-to-a-whole-new-criminal-level,20-Oct-24,
Brazil’s Neymar set to return for Al Hilal after long injury layoff,Star footballer returns to training and travels with his Saudi Pro League club before their AFC Champions League match.,https://www.aljazeera.com/sports/2024/10/20/brazils-neymar-set-to-return-to-al-hilal-after-long-injury-layoff,20-Oct-24,
Why Netanyahu won’t let Israel stop fighting after killing Hamas’s Sinwar,"The Israeli PM has seized every opportunity to expand the fighting, and to sink any possible ceasefires.",https://www.aljazeera.com/news/2024/10/20/why-netanyahu-wont-let-israel-stop-fighting-after-killing-hamass-sinwar,20-Oct-24,
New Zealand beat South Africa to win T20 World Cup for the first time,All our updates as New Zealand overcome South Africa to be crowned Women’s T20 World Cup winners for the first time.,https://www.aljazeera.com/sports/liveblog/2024/10/20/live-south-africa-vs-new-zealand-womens-t20-world-cup-final-2024-commentary-score-coverage,20-Oct-24,
Iraq’s semi-autonomous Kurdistan region votes for new parliament,"More than 1,000 candidates, including 368 women, are vying for election to the 100-seat regional parliament.",https://www.aljazeera.com/news/2024/10/20/iraqs-semi-autonomous-kurdish-region-votes-for-new-parliament,20-Oct-24,
Photos: Francis Ngannou knocks out Renan Ferreira in emotional MMA return,Tearful Ngannou dedicates his comprehensive heavyweight title win to the memory of his late 15-month-old son Kobe.,https://www.aljazeera.com/gallery/2024/10/20/cameroons-francis-ngannou-knocks-out-renan-ferreira-in-mma-return,20-Oct-24,
Starving since the day he was born: How famine stalks Gaza’s children,"Bereaved parents, doctors, aid workers and former US officials describe the human toll of Israel’s restrictions on aid.",https://www.aljazeera.com/features/longform/2024/10/20/starving-since-the-day-he-was-born-how-famine-stalks-gazas-children,20-Oct-24,
Dozens killed in Israeli attack on northern Gaza’s Beit Lahiya,"Attack levels a multistorey residential building, with many people trapped under the rubble and rescue efforts hampered.",https://www.aljazeera.com/news/2024/10/20/dozens-killed-in-israeli-strike-in-northern-gazas-beit-lahiya,20-Oct-24,
‘No other land’: Palestinian Bedouins forced out under cover of Gaza war,"Bedouins lived in Wadi as-Seeq for 50 years. After October 7, they were forced out of their homes.",https://www.aljazeera.com/features/longform/2024/10/20/no-other-land-palestinian-bedouins-forced-out-under-cover-of-gaza-war,20-Oct-24,
Updates: Israel launches new wave of air strikes on southern Beirut,"These were the updates on Israel’s attacks on Lebanon and war on Gaza for Sunday, October 20.",https://www.aljazeera.com/news/liveblog/2024/10/20/live-dozens-killed-in-israeli-attack-on-beit-lahiya-in-north-of-gaza,20-Oct-24,
Is the Western push for a post-war Gaza hasty and unrealistic?,World leaders examine the future of Gaza after Israel’s killing of Hamas leader Yahya Sinwar.,https://www.aljazeera.com/program/inside-story/2024/10/19/is-the-western-push-for-a-post-war-gaza-hasty-and-unrealistic,19-Oct-24,
Germany says UK taking lead on possible Eurofighters for Turkey,"Ankara said last year it was eager to acquire Eurofighter jets, but the talks have been slow to get off the ground.",https://www.aljazeera.com/news/2024/10/19/germany-says-uk-taking-lead-on-possible-eurofighters-for-turkey,19-Oct-24,
Ngannou demolishes Ferreira in emotional PFL debut and return to MMA,"Former UFC heavyweight star Ngannou beats Ferreira by TKO in round one of his PFL debut in Riyadh, Saudi Arabia.",https://www.aljazeera.com/sports/liveblog/2024/10/19/live-francis-ngannou-renan-ferreira-pfl-super-fight-heavyweight-title-mma,19-Oct-24,
"For US universities, Arab and Muslim lives do not matter",A recent leaked recording reveals institutionalised disregard for Muslim and Arab students’ wellbeing.,https://www.aljazeera.com/opinions/2024/10/19/for-us-universities-arab-and-muslim-lives-do-not-matter,19-Oct-24,
How Israel is trying to generate civil strife in Lebanon,"Israel is hitting targets far from Hezbollah-controlled areas, spreading panic and fear across Lebanon.",https://www.aljazeera.com/features/2024/10/19/how-israel-is-trying-to-generate-civil-strife-in-lebanon,19-Oct-24,
Is Sudan’s army regaining ground lost in the civil war?,"Sudan’s army has launched a sweeping offensive to retake some major cities, but will it succeed?",https://www.aljazeera.com/features/2024/10/19/explainer-is-sudans-army-regaining-ground-lost-in-the-civil-war,19-Oct-24,
The Israeli mythmaking of Yahya Sinwar,"The way Sinwar was killed, a chance encounter, shows just how little the Israeli army knew about his whereabouts.",https://www.aljazeera.com/program/the-listening-post/2024/10/19/the-israeli-mythmaking-of-yahya-sinwar,19-Oct-24,
"Women’s T20 World Cup awaits new champion as South Africa, West Indies meet",There will be a new name on the Women’s T20 World Cup as the Proteas and the White Ferns vie to become 2024 champions.,https://www.aljazeera.com/sports/2024/10/19/teams-time-south-africa-vs-new-zealand-womens-t20-world-cup,19-Oct-24,
Hezbollah launches volleys of rockets as Israel pounds Beirut suburbs,"Prime Minister Benjamin Netanyahu’s holiday residence in the town of Caesarea hit in drone attack, spokesman says.",https://www.aljazeera.com/news/2024/10/19/drone-hits-netanyahus-home-as-hezbollah-rockets-target-northern-israel,19-Oct-24,
Hospitals in northern Gaza under Israeli fire as Jabalia attack kills 33,"Israeli forces move further into the centre of Jabalia as tanks surround hospitals, trapping patients, civilians.",https://www.aljazeera.com/news/2024/10/19/hospitals-in-northern-gaza-under-israeli-fire-as-jabalia-attack-kills-33,19-Oct-24,
"Left unchecked, Lebanon’s displacement crisis could tear the country apart",Fear and government inaction are driving a displacement crisis that risks civil strife in war-torn Lebanon.,https://www.aljazeera.com/opinions/2024/10/19/left-unchecked-lebanons-displacement-crisis-could-tear-the-country-apart,19-Oct-24,
Updates: Israeli attack on Gaza’s Beit Lahiya kills at least 73,"These were the updates on Israel’s attacks on Lebanon and war on Gaza for Saturday, October 19.",https://www.aljazeera.com/news/liveblog/2024/10/19/live-israeli-attack-kills-at-least-33-in-north-gazas-jabalia-refugee-camp,19-Oct-24,
"‘There is no day after’: What US, Israel want for Gaza after Sinwar’s death",Analysts say US push for Gaza post-war phase is ‘unrealistic’ as Israel vows to continue fighting in besieged territory.,https://www.aljazeera.com/news/2024/10/18/there-is-no-day-after-what-us-israel-want-for-gaza-after-sinwars-death,18-Oct-24,
At least 39 killed across Gaza as Israeli army escalates assault in north,Residents in northern Gaza’s Jabalia say Israeli tanks reach heart of camp amid siege and telecommunications blackout.,https://www.aljazeera.com/news/2024/10/18/at-least-34-killed-across-gaza-as-israeli-army-escalates-assault-in-north,18-Oct-24,
